ID,sources
AP024798.1_2902,PrrC.faa
AP024798.1_3173,LmuB.faa
AP024798.1_3174,LmuB.faa
AP024798.1_709,PtuA.faa
AP024798.1_821,GajA.faa
AP024802.1_3504,PtuA.faa
AP024847.1_4415,PrrC.faa
AP024948.1_3284,HEC-02.faa
AP024948.1_3285,HEC-02.faa
AP024948.1_3288,PtuA.faa
AP024958.1_422,LmuB.faa
AP025010.1_188,LmuB.faa
AP025012.1_48,GajA.faa
AP025014.1_631,PtuA.faa
AP025014.1_635,PtuA.faa
AP025028.1_372,PrrC.faa
AP025155.1_1121,LmuB.faa
AP025155.1_1122,LmuB.faa
AP025160.1_2379,PrrC.faa
AP025171.1_1261,PtuA.faa
AP025171.1_1266,PDC-M01A.faa
AP025171.1_1274,LmuB.faa
AP025171.1_1278,GajA.faa
AP025172.1_612,GajA.faa
AP025174.1_163,GajA.faa
AP025193.1_1543,PtuA.faa
AP025193.1_3000,LmuB.faa
AP025193.1_4679,GajA.faa
AP025194.1_20,HEC-02.faa
AP025194.1_21,HEC-02.faa
AP025232.1_2869,PtuA.faa
AP025232.1_3375,AbiL.faa
AP025232.1_3376,AbiL.faa
AP025235.1_3287,AbiL.faa
AP025235.1_3288,AbiL.faa
AP025240.1_3445,AbiL.faa
AP025240.1_3446,AbiL.faa
AP025246.1_4438,GajA.faa
AP025246.1_4439,GajA.faa
AP025252.1_2120,GajA.faa
AP025264.1_1115,PDC-M01A.faa
AP025277.1_2572,PDC-M01A.faa;PtuA.faa
AP025277.1_996,PtuA.faa
AP025280.1_2316,GajA.faa
AP025331.1_1699,PrrC.faa
AP025519.1_1544,LmuB.faa
AP025561.1_2229,GajA.faa
AP025561.1_2381,AbiL.faa
AP025561.1_2382,AbiL.faa
AP025561.1_276,AbiL.faa
AP025561.1_277,AbiL.faa
AP025576.1_3808,LmuB.faa
AP025578.1_1611,GajA.faa
AP025578.1_840,AbiL.faa
AP025578.1_841,AbiL.faa
AP025583.1_1194,LmuB.faa
AP025584.1_2459,LmuB.faa
AP025635.1_1112,LmuB.faa
AP025690.1_111,LmuB.faa
AP025739.1_2823,PtuA.faa
AP025739.1_407,PtuA.faa
AP025739.1_6215,HEC-02.faa
AP025739.1_6216,HEC-02.faa
AP025827.1_2727,GajA.faa
AP025959.1_1501,AbiL.faa
AP025959.1_1502,AbiL.faa
AP025961.1_1563,AbiL.faa
AP025961.1_1564,AbiL.faa
AP025968.1_1946,AbiL.faa
AP025968.1_1947,AbiL.faa
AP025968.1_284,AbiL.faa
AP025968.1_285,AbiL.faa
AP026558.1_1867,PtuA.faa
AP026558.1_1868,PtuA.faa
AP026558.1_2545,GajA.faa
AP026618.1_105,LmuB.faa
AP026650.1_36,GajA.faa
AP026673.1_1504,PDC-M01A.faa;PtuA.faa
AP026673.1_902,PtuA.faa
AP026674.1_69,PtuA.faa
AP026718.1_3140,GajA.faa
AP026718.1_3141,GajA.faa
AP026718.1_3142,GajA.faa
AP026718.1_912,LmuB.faa
AP026726.1_3831,LmuB.faa
AP026726.1_586,GajA.faa
AP026729.1_1491,GajA.faa
AP026729.1_1492,GajA.faa
AP026729.1_873,LmuB.faa
AP026969.1_2985,PDC-M01A.faa
AP026969.1_3960,AbiL.faa
AP026969.1_3961,AbiL.faa
AP026970.1_3429,PtuA.faa
AP027304.1_677,AbiL.faa
AP027304.1_678,AbiL.faa
AP027446.1_3151,LmuB.faa
AP027450.1_4056,LmuB.faa
AP027898.1_100,HEC-04.faa
AP028472.1_4620,PtuA.faa
AP028473.1_2955,PDC-M01A.faa
AP028473.1_2958,LmuB.faa
AP028478.1_1810,PDC-M01A.faa;PtuA.faa
AP028478.1_4441,PrrC.faa
AP028483.1_4168,PrrC.faa
AP028491.1_3102,GajA.faa
AP028493.1_142,PDC-M01A.faa
AP028501.1_2650,HEC-04.faa
AP028502.1_2312,LmuB.faa
AP028503.1_2692,LmuB.faa
AP028503.1_3694,GajA.faa
AP028505.1_4076,PtuA.faa
AP028506.1_142,PDC-M01A.faa
AP028517.1_4471,LmuB.faa
AP028522.1_4705,LmuB.faa
AP028525.1_2156,AbiL.faa
AP028525.1_2157,AbiL.faa
AP028525.1_911,LmuB.faa
AP028529.1_3020,LmuB.faa
AP028529.1_4490,PDC-M01A.faa;PtuA.faa
AP028530.1_3033,GajA.faa
AP028531.1_439,GajA.faa
AP028535.1_4614,PtuA.faa
AP028539.1_2358,PtuA.faa
AP028540.1_225,GajA.faa
AP028540.1_2608,PtuA.faa
AP028540.1_3026,GajA.faa
AP028543.1_2470,LmuB.faa
AP028544.1_4855,PtuA.faa
AP028544.1_4892,PtuA.faa
AP028548.1_4851,PtuA.faa
AP028548.1_4888,PtuA.faa
AP028571.1_2573,PtuA.faa
AP028571.1_275,GajA.faa
AP028577.1_4483,LmuB.faa
AP028580.1_2545,GajA.faa
AP028580.1_2635,LmuB.faa
AP028580.1_2639,GajA.faa
AP028581.1_4043,GajA.faa
AP028585.1_1131,AbiL.faa
AP028585.1_1132,AbiL.faa
AP028586.1_2608,PDC-M01A.faa;PtuA.faa
AP028592.1_4448,LmuB.faa
AP028596.1_140,GajA.faa
AP028596.1_2585,PtuA.faa
AP028597.1_25,GajA.faa
AP028876.1_2030,GajA.faa
AP028876.1_986,GajA.faa
AP031461.1_2397,LmuB.faa
AP031461.1_4134,GajA.faa
AP031461.1_521,PtuA.faa
AP031612.1_2284,GajA.faa
AP031612.1_2292,PtuA.faa
AP031612.1_3036,GajA.faa
ARWD01000001.1_3341,LmuB.faa
AVU42873.1,hit_table_IbfA_all.fasta
AWY99610.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
AXW62972.1,hit_table_IbfA_all.fasta
AY305378.1_134,GajA.faa
AY305378.1_156,GajA.faa
AZN67840.1,hit_table_PD-T4_4A_ECOR58_all.fasta
BA000007.3_285,LmuB.faa
BA000012.4_6481,GajA.faa
BA000017.4_400,GajA.faa
BA000019.2_3431,AbiL.faa
BA000019.2_3432,AbiL.faa
BA000032.2_1194,PtuA.faa
BA000032.2_750,PtuA.faa
BA000035.2_2773,AbiL.faa
BA000035.2_2774,AbiL.faa
BA000035.2_334,HEC-02.faa
BA000035.2_335,HEC-02.faa
BA000037.2_750,PrrC.faa
BAP55407.1,hit_table_HEC-01A_ECOR46_all.fasta
BAP56931.1,hit_table_PD-T4_4A_ECOR58_all.fasta
BAU66054.1,hit_table_HEC-01A_ECOR46_all.fasta
BAY16958.1,hit_table_PD-T4_4A_ECOR58_all.fasta
BAY42313.1,hit_table_NsnB_ECOR37_all.fasta
BAZ29432.1,hit_table_IbfA_all.fasta
BAZ33220.1,hit_table_PD-T4_4A_ECOR58_all.fasta
BAZ47563.1,hit_table_NsnB_ECOR37_all.fasta
BBD59576.1,hit_table_NsnB_ECOR37_all.fasta
BDG64423.1,hit_table_NsnB_ECOR37_all.fasta
BDG66177.1,hit_table_PD-T4_4A_ECOR58_all.fasta
BDT68847.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
BEM53961.1,hit_table_IbfA_all.fasta
BET09383.1,hit_table_old_all.fasta
BFP41170.1,hit_table_old_vibrio_all.fasta
BFR82826.1,hit_table_IbfA_all.fasta
BX248353.1_2283,AbiL.faa
BX248353.1_2284,AbiL.faa
BX470251.1_1826,LmuB.faa
BX470251.1_369,LmuB.faa
BX470251.1_4303,PrrC.faa
BX470251.1_4307,LmuB.faa
BX470251.1_4324,LmuB.faa
BX470251.1_590,GajA.faa
BX571965.1_3394,HEC-04.faa
BX571965.1_762,LmuB.faa
BX571965.1_778,LmuB.faa
BX936398.1_2525,LmuB.faa
BX936398.1_2526,LmuB.faa
BX950851.1_3412,PtuA.faa
CAA6806537.1,hit_table_PD-T4_4A_ECOR58_all.fasta
CAC9596538.1,hit_table_HEC-01A_ECOR46_all.fasta
CAC9601635.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
CAG0976943.1,hit_table_NsnB_ECOR37_all.fasta
CAH7482166.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
CAH8229704.1,hit_table_PD-T4_4A_ECOR58_all.fasta
CAJ4241327.1,hit_table_old_vibrio_all.fasta
CAK0747683.1,hit_table_HEC-01A_ECOR46_all.fasta
CAK2883133.1,hit_table_old_all.fasta
CAK8720657.1,hit_table_Ea59_Lambda_all.fasta;hit_table_PtuA_Slividans_all.fasta
CAK8722034.1,hit_table_old_all.fasta
CAK8723760.1,hit_table_PD-T4_4A_ECOR58_all.fasta
CATQGY010000002.1_185,HEC-02.faa
CATQGY010000002.1_186,HEC-02.faa
CATQHL010000001.1_1707,AbiL.faa
CATQHL010000001.1_1708,AbiL.faa
CATQHL010000001.1_1991,HEC-04.faa
CATQHZ010000001.1_1086,HEC-03.faa
CATQHZ010000001.1_1087,HEC-03.faa
CATQHZ010000001.1_2905,HEC-04.faa
CATQHZ010000001.1_623,HEC-03.faa
CATQHZ010000001.1_624,HEC-03.faa
CBVS010000006.1_1208,PDC-M01A.faa;PtuA.faa
CBVT010000006.1_1207,PDC-M01A.faa;PtuA.faa
CBVU010000006.1_1207,PDC-M01A.faa;PtuA.faa
CCSF01000001.1_2852,LmuB.faa
CDN31656.1,hit_table_HEC-01A_ECOR46_all.fasta
CM000776.2_541,PrrC.faa
CM001023.1_3787,GajA.faa
CM001076.1_1012,GajA.faa
CM001159.1_2392,LmuB.faa
CM001162.1_173,GajA.faa
CM001165.1_3400,PDC-M01A.faa
CM001167.1_1603,GajA.faa
CM001167.1_1866,AbiL.faa
CM001167.1_1867,AbiL.faa
CM001240.1_2108,AbiL.faa
CM001240.1_2109,AbiL.faa
CM001240.1_2404,LmuB.faa
CM001240.1_2405,LmuB.faa
CM001240.1_2408,PDC-M01A.faa;PtuA.faa
CM001240.1_5365,HEC-02.faa
CM001240.1_5366,HEC-02.faa
CM001240.1_5767,LmuB.faa
CM001240.1_5859,PtuA.faa
CM001403.1_12,PtuA.faa
CM001403.1_2466,HEC-02.faa
CM001403.1_2467,HEC-02.faa
CM001403.1_3207,PtuA.faa
CM001438.1_580,PtuA.faa
CM001475.1_614,GajA.faa
CM001513.1_2682,PDC-M01A.faa
CM001513.1_3942,LmuB.faa
CM001513.1_978,PtuA.faa
CM001558.1_3249,PDC-M01A.faa
CM001558.1_4481,GajA.faa
CM002276.1_1253,LmuB.faa
CM002287.1_36,LmuB.faa
CM002368.1_1454,AbiL.faa
CM002368.1_1455,AbiL.faa
CM002368.1_1927,GajA.faa
CM002368.1_245,PtuA.faa
CM002635.1_3636,GajA.faa
CM002636.1_166,GajA.faa
CM002636.1_758,LmuB.faa
CM003594.1_9,GajA.faa
CM003596.1_239,LmuB.faa
CM003626.1_2113,PDC-M01A.faa
CM003626.1_258,PrrC.faa
CM003626.1_440,Ppl.faa
CM004509.1_602,GajA.faa
CM007619.1_2249,PtuA.faa
CM007619.1_2252,GajA.faa
CM007619.1_3933,LmuB.faa
CM007619.1_3978,PDC-M01A.faa
CM007622.1_2060,GajA.faa
CM007622.1_2063,PtuA.faa
CM007622.1_342,PDC-M01A.faa
CM007622.1_387,LmuB.faa
CM007623.1_124,GajA.faa
CM007623.1_236,GajA.faa
CM007623.1_239,PtuA.faa
CM008894.1_1970,LmuB.faa
CM008894.1_3385,GajA.faa
CM009578.1_1633,GajA.faa
CM009578.1_3410,PtuA.faa
CP000020.2_1472,LmuB.faa
CP000021.2_41,PtuA.faa
CP000023.1_680,PDC-M01A.faa
CP000024.1_683,PDC-M01A.faa
CP000027.1_1043,LmuB.faa
CP000036.1_773,PDC-M01A.faa
CP000050.1_2645,LmuB.faa
CP000050.1_473,PrrC.faa
CP000050.1_535,Ppl.faa
CP000057.2_284,PrrC.faa
CP000058.1_1066,PtuA.faa
CP000058.1_3162,PtuA.faa
CP000058.1_427,PtuA.faa
CP000075.1_1215,PDC-M01A.faa
CP000075.1_2370,PDC-M01A.faa
CP000075.1_3194,PtuA.faa
CP000075.1_3871,LmuB.faa
CP000075.1_418,PtuA.faa
CP000076.1_2968,PtuA.faa
CP000082.1_15,LmuB.faa
CP000082.1_18,LmuB.faa
CP000083.1_2146,GajA.faa
CP000083.1_434,PtuA.faa
CP000086.1_2680,GajA.faa
CP000094.2_1036,AbiL.faa
CP000094.2_1037,AbiL.faa
CP000094.2_3725,PtuA.faa
CP000096.1_1930,HEC-03.faa
CP000096.1_1931,HEC-03.faa
CP000096.1_1956,AbiL.faa
CP000096.1_1957,AbiL.faa
CP000103.1_128,PtuA.faa
CP000112.1_1712,AbiL.faa
CP000112.1_1713,AbiL.faa
CP000116.1_2678,PtuA.faa
CP000139.1_3696,AbiL.faa
CP000139.1_3697,AbiL.faa
CP000139.1_737,AbiL.faa
CP000139.1_738,AbiL.faa
CP000144.2_789,GajA.faa
CP000154.2_4118,GajA.faa
CP000155.1_1806,LmuB.faa
CP000233.1_1412,LmuB.faa
CP000233.1_1413,LmuB.faa
CP000233.1_1602,GajA.faa
CP000241.1_363,AbiL.faa
CP000241.1_364,AbiL.faa
CP000243.1_264,GajA.faa
CP000250.1_3069,PrrC.faa
CP000251.1_3310,GajA.faa
CP000251.1_3357,GajA.faa
CP000252.1_752,GajA.faa
CP000252.1_834,Ppl.faa
CP000262.1_33,PDC-M01A.faa;PtuA.faa
CP000269.1_1069,GajA.faa
CP000270.1_1894,GajA.faa
CP000270.1_2624,GajA.faa
CP000270.1_771,PtuA.faa
CP000271.1_1140,LmuB.faa
CP000271.1_2684,AbiL.faa
CP000271.1_2685,AbiL.faa
CP000282.1_201,GajA.faa
CP000282.1_472,LmuB.faa
CP000284.1_1268,PrrC.faa
CP000303.1_1625,GajA.faa
CP000304.1_658,PDC-M01A.faa
CP000305.1_2902,LmuB.faa
CP000308.1_572,LmuB.faa
CP000316.1_1572,AbiL.faa
CP000316.1_1573,AbiL.faa
CP000317.1_72,LmuB.faa
CP000319.1_2074,GajA.faa
CP000319.1_817,LmuB.faa
CP000321.1_105,LmuB.faa
CP000323.1_1632,AbiL.faa
CP000323.1_1633,AbiL.faa
CP000323.1_212,LmuB.faa
CP000348.1_3028,PrrC.faa
CP000350.1_323,PrrC.faa
CP000356.1_432,LmuB.faa
CP000360.1_2135,AbiL.faa
CP000360.1_2136,AbiL.faa
CP000361.1_112,PtuA.faa
CP000362.1_3180,GajA.faa
CP000381.1_648,HEC-02.faa
CP000381.1_649,HEC-02.faa
CP000383.1_41,LmuB.faa
CP000388.1_751,PtuA.faa
CP000394.2_1199,GajA.faa
CP000407.1_905,GajA.faa
CP000413.1_1440,LmuB.faa
CP000434.1_143,HEC-04.faa
CP000438.1_4851,GajA.faa
CP000453.1_1559,Ppl.faa
CP000458.1_198,GajA.faa
CP000458.1_213,LmuB.faa
CP000469.1_3033,PtuA.faa
CP000471.1_134,PrrC.faa
CP000471.1_3061,PtuA.faa
CP000471.1_4,PtuA.faa
CP000471.1_588,HEC-02.faa
CP000471.1_589,HEC-02.faa
CP000472.1_4008,PtuA.faa
CP000478.1_2055,LmuB.faa
CP000478.1_3847,AbiL.faa
CP000478.1_3848,AbiL.faa
CP000482.1_1845,GajA.faa
CP000489.1_1425,GajA.faa
CP000492.1_2336,AbiL.faa
CP000492.1_2337,AbiL.faa
CP000503.1_744,GajA.faa
CP000508.1_65,GajA.faa
CP000510.1_2615,GajA.faa
CP000512.1_3265,GajA.faa
CP000512.1_3435,PtuA.faa
CP000512.1_688,GajA.faa
CP000527.1_863,PtuA.faa
CP000529.1_1141,HEC-02.faa
CP000529.1_1142,HEC-02.faa
CP000529.1_3552,AbiL.faa
CP000529.1_3553,AbiL.faa
CP000529.1_997,GajA.faa
CP000530.1_150,GajA.faa
CP000530.1_155,HEC-02.faa
CP000530.1_156,HEC-02.faa
CP000532.1_78,LmuB.faa
CP000532.1_96,GajA.faa
CP000542.1_2569,Ppl.faa
CP000560.2_3634,LmuB.faa
CP000563.1_3826,PrrC.faa
CP000569.1_824,LmuB.faa
CP000571.1_31,GajA.faa
CP000572.1_3219,GajA.faa
CP000627.1_1894,PtuA.faa
CP000627.1_1895,PtuA.faa
CP000627.1_2256,GajA.faa
CP000629.1_679,GajA.faa
CP000644.1_4357,PtuA.faa
CP000645.1_66,GajA.faa
CP000668.1_2645,LmuB.faa
CP000671.1_419,PrrC.faa
CP000685.1_1185,LmuB.faa
CP000685.1_2766,PtuA.faa
CP000685.1_3754,GajA.faa
CP000685.1_4518,PrrC.faa
CP000687.1_303,PrrC.faa
CP000687.1_785,LmuB.faa
CP000697.1_788,GajA.faa
CP000698.1_1904,GajA.faa
CP000705.1_1073,GajA.faa
CP000724.1_859,LmuB.faa
CP000724.1_863,PtuA.faa
CP000726.1_1911,GajA.faa
CP000727.1_1919,GajA.faa
CP000753.1_1603,PDC-M01A.faa;PtuA.faa
CP000753.1_1910,GajA.faa
CP000753.1_4374,GajA.faa
CP000760.1_69,PtuA.faa
CP000774.1_3451,GajA.faa
CP000777.1_2116,HEC-04.faa
CP000783.1_539,PDC-M01A.faa
CP000783.1_550,PtuA.faa
CP000786.1_2108,HEC-04.faa
CP000790.1_1309,GajA.faa
CP000790.1_244,LmuB.faa
CP000792.2_910,AbiL.faa
CP000792.2_911,AbiL.faa
CP000800.1_3206,GajA.faa
CP000804.1_1775,Ppl.faa
CP000814.1_1439,AbiL.faa
CP000814.1_1440,AbiL.faa
CP000817.1_1229,AbiL.faa
CP000817.1_1230,AbiL.faa
CP000817.1_3410,LmuB.faa
CP000817.1_469,PtuA.faa
CP000819.1_2011,LmuB.faa
CP000820.1_2769,GajA.faa
CP000822.1_3286,GajA.faa
CP000822.1_3327,AbiL.faa
CP000822.1_3328,AbiL.faa
CP000851.1_4278,PtuA.faa
CP000854.1_3641,GajA.faa
CP000884.1_1739,PDC-M01A.faa
CP000884.1_1753,LmuB.faa
CP000884.1_4212,GajA.faa
CP000891.1_2959,PtuA.faa
CP000891.1_3449,GajA.faa
CP000891.1_4503,GajA.faa
CP000892.1_45,LmuB.faa
CP000896.1_582,LmuB.faa
CP000901.1_1300,LmuB.faa
CP000903.1_3280,GajA.faa
CP000903.1_3448,PtuA.faa
CP000909.1_2982,HEC-03.faa
CP000909.1_2983,HEC-03.faa
CP000922.1_2301,GajA.faa
CP000923.1_1257,LmuB.faa
CP000926.1_4153,GajA.faa
CP000930.2_327,HEC-02.faa
CP000930.2_328,HEC-02.faa
CP000931.1_1331,PtuA.faa
CP000931.1_539,LmuB.faa
CP000931.1_70,PtuA.faa
CP000934.1_1543,AbiL.faa
CP000934.1_1544,AbiL.faa
CP000934.1_3602,GajA.faa
CP000945.1_14,PtuA.faa
CP000958.1_22,PtuA.faa
CP000961.1_612,GajA.faa
CP000963.1_132,PtuA.faa
CP000964.1_1114,GajA.faa
CP000966.1_63,Ppl.faa
CP000967.2_2180,GajA.faa
CP000970.1_2354,PtuA.faa
CP000971.1_132,HEC-04.faa
CP000975.1_273,Ppl.faa
CP001001.1_5194,LmuB.faa
CP001013.1_1957,GajA.faa
CP001015.1_1209,GajA.faa
CP001016.1_1532,LmuB.faa
CP001016.1_2207,LmuB.faa
CP001022.1_320,PtuA.faa
CP001026.1_2216,LmuB.faa
CP001026.1_283,LmuB.faa
CP001029.1_190,LmuB.faa
CP001029.1_3046,GajA.faa
CP001032.1_1098,PrrC.faa
CP001032.1_4515,LmuB.faa
CP001034.1_1522,GajA.faa
CP001037.1_2420,PtuA.faa
CP001037.1_4347,AbiL.faa
CP001037.1_4348,AbiL.faa
CP001052.1_1058,AbiL.faa
CP001052.1_1059,AbiL.faa
CP001053.1_2467,GajA.faa
CP001071.1_352,HEC-02.faa
CP001071.1_353,HEC-02.faa
CP001072.2_355,AbiL.faa
CP001072.2_356,AbiL.faa
CP001078.1_1214,LmuB.faa
CP001078.1_1221,LmuB.faa
CP001091.1_301,PrrC.faa
CP001096.1_841,LmuB.faa
CP001097.1_1488,PtuA.faa
CP001104.1_1682,GajA.faa
CP001107.1_553,AbiL.faa
CP001107.1_554,AbiL.faa
CP001108.1_2134,LmuB.faa
CP001109.1_59,PrrC.faa
CP001110.1_1141,PtuA.faa
CP001110.1_1859,PtuA.faa
CP001110.1_2239,HEC-02.faa
CP001110.1_2240,HEC-02.faa
CP001110.1_2637,HEC-02.faa
CP001110.1_2638,HEC-02.faa
CP001129.1_207,AbiL.faa
CP001129.1_208,AbiL.faa
CP001132.1_2009,PrrC.faa
CP001132.1_292,GajA.faa
CP001133.1_711,PtuA.faa
CP001134.1_175,PDC-M01A.faa;PtuA.faa
CP001135.1_2844,LmuB.faa
CP001135.1_752,PDC-M01A.faa
CP001138.1_2526,HEC-04.faa
CP001139.1_1015,GajA.faa
CP001164.1_2813,LmuB.faa
CP001164.1_289,LmuB.faa
CP001172.2_2115,GajA.faa
CP001182.2_1490,GajA.faa
CP001186.1_1813,LmuB.faa
CP001192.1_558,PDC-M01A.faa
CP001196.1_145,LmuB.faa
CP001196.1_150,GajA.faa
CP001217.1_361,AbiL.faa
CP001217.1_362,AbiL.faa
CP001217.1_363,AbiL.faa
CP001219.1_2175,PrrC.faa
CP001220.2_1542,LmuB.faa
CP001220.2_1544,LmuB.faa
CP001220.2_2476,PtuA.faa
CP001221.1_2581,PrrC.faa
CP001233.1_2141,PtuA.faa
CP001233.1_2142,PtuA.faa
CP001235.1_15,GajA.faa
CP001235.1_2345,PtuA.faa
CP001235.1_2346,PtuA.faa
CP001281.2_3486,PtuA.faa
CP001287.1_628,PtuA.faa
CP001291.1_5055,HEC-04.faa
CP001291.1_869,PtuA.faa
CP001312.1_953,PtuA.faa
CP001313.1_86,GajA.faa
CP001321.1_1360,HEC-02.faa
CP001321.1_1361,HEC-02.faa
CP001322.1_4763,GajA.faa
CP001322.1_63,GajA.faa
CP001336.1_638,GajA.faa
CP001336.1_646,HEC-02.faa
CP001336.1_647,HEC-02.faa
CP001348.1_2733,LmuB.faa
CP001348.1_65,LmuB.faa
CP001349.1_241,LmuB.faa
CP001357.1_1746,AbiL.faa
CP001357.1_1747,AbiL.faa
CP001357.1_1748,AbiL.faa
CP001357.1_1811,AbiL.faa
CP001357.1_1812,AbiL.faa
CP001357.1_2199,AbiL.faa
CP001357.1_2200,AbiL.faa
CP001357.1_884,HEC-02.faa
CP001357.1_885,HEC-02.faa
CP001361.1_838,PDC-M01A.faa
CP001368.1_2811,LmuB.faa
CP001368.1_292,LmuB.faa
CP001389.1_141,LmuB.faa
CP001389.1_2210,LmuB.faa
CP001393.1_1614,GajA.faa
CP001406.1_154,GajA.faa
CP001472.1_3078,GajA.faa
CP001472.1_3107,LmuB.faa
CP001485.1_95,LmuB.faa
CP001506.1_32,LmuB.faa
CP001508.2_77,GajA.faa
CP001510.1_2655,GajA.faa
CP001510.1_3684,LmuB.faa
CP001510.1_3687,LmuB.faa
CP001581.1_760,LmuB.faa
CP001585.1_1095,LmuB.faa
CP001589.1_1365,LmuB.faa
CP001593.1_1140,LmuB.faa
CP001608.1_996,LmuB.faa
CP001614.2_2119,PrrC.faa
CP001616.1_1618,GajA.faa
CP001616.1_2428,GajA.faa
CP001619.1_4242,LmuB.faa
CP001619.1_941,PtuA.faa
CP001622.1_199,PtuA.faa
CP001625.1_45,PtuA.faa
CP001625.1_52,GajA.faa
CP001630.1_3101,LmuB.faa
CP001649.1_1414,HEC-02.faa
CP001649.1_1415,HEC-02.faa
CP001650.1_1658,GajA.faa
CP001650.1_2641,LmuB.faa
CP001650.1_3052,GajA.faa
CP001654.1_2937,GajA.faa
CP001654.1_3665,HEC-03.faa
CP001654.1_3666,HEC-03.faa
CP001654.1_454,PtuA.faa
CP001654.1_52,AbiL.faa
CP001654.1_53,AbiL.faa
CP001655.1_4078,PtuA.faa
CP001655.1_4197,PtuA.faa
CP001655.1_465,LmuB.faa
CP001655.1_922,PrrC.faa
CP001656.1_4308,GajA.faa
CP001657.1_488,AbiL.faa
CP001657.1_489,AbiL.faa
CP001666.1_2998,GajA.faa
CP001666.1_3225,AbiL.faa
CP001666.1_3226,AbiL.faa
CP001671.1_3894,LmuB.faa
CP001671.1_3907,PtuA.faa
CP001674.1_2095,HEC-04.faa
CP001680.1_380,AbiL.faa
CP001680.1_381,AbiL.faa
CP001684.1_1216,AbiL.faa
CP001684.1_1217,AbiL.faa
CP001685.1_2103,AbiL.faa
CP001685.1_2104,AbiL.faa
CP001685.1_32,PtuA.faa
CP001699.1_1962,AbiL.faa
CP001699.1_1963,AbiL.faa
CP001699.1_3023,GajA.faa
CP001699.1_3201,GajA.faa
CP001699.1_3518,LmuB.faa
CP001699.1_4234,GajA.faa
CP001700.1_5491,PtuA.faa
CP001700.1_6902,GajA.faa
CP001707.1_617,AbiL.faa
CP001707.1_618,AbiL.faa
CP001707.1_63,GajA.faa
CP001708.1_683,GajA.faa
CP001720.1_1753,AbiL.faa
CP001720.1_1754,AbiL.faa
CP001720.1_2585,PrrC.faa
CP001720.1_2646,HEC-02.faa
CP001720.1_2647,HEC-02.faa
CP001721.1_193,Ppl.faa
CP001737.1_4661,GajA.faa
CP001738.1_1308,AbiL.faa
CP001738.1_1309,AbiL.faa
CP001739.1_1275,LmuB.faa
CP001739.1_2591,PtuA.faa
CP001769.1_5976,PtuA.faa
CP001769.1_6396,PtuA.faa
CP001790.1_1596,GajA.faa
CP001792.1_2695,PtuA.faa
CP001796.1_647,GajA.faa
CP001797.1_95,LmuB.faa
CP001804.1_1764,PtuA.faa
CP001804.1_5427,HEC-02.faa
CP001804.1_5428,HEC-02.faa
CP001805.1_1641,GajA.faa
CP001810.1_1905,GajA.faa
CP001814.1_7236,AbiL.faa
CP001814.1_7237,AbiL.faa
CP001816.1_32,PtuA.faa
CP001821.1_2860,AbiL.faa
CP001821.1_2861,AbiL.faa
CP001829.2_1480,GajA.faa
CP001830.1_882,GajA.faa
CP001834.1_323,PDC-M01A.faa;PtuA.faa
CP001836.1_2872,LmuB.faa
CP001846.1_3190,LmuB.faa
CP001850.2_455,LmuB.faa
CP001850.2_456,LmuB.faa
CP001855.1_1961,GajA.faa
CP001856.1_29,HEC-04.faa
CP001859.1_1116,LmuB.faa
CP001859.1_733,AbiL.faa
CP001859.1_734,AbiL.faa
CP001875.2_2867,PDC-M01A.faa;PtuA.faa
CP001878.2_3021,LmuB.faa
CP001891.1_1622,GajA.faa
CP001900.1_1461,AbiL.faa
CP001900.1_1462,AbiL.faa
CP001925.1_287,LmuB.faa
CP001940.1_2207,HEC-04.faa
CP001959.1_1460,AbiL.faa
CP001959.1_1461,AbiL.faa
CP001959.1_1896,GajA.faa
CP001959.1_2063,AbiL.faa
CP001959.1_2064,AbiL.faa
CP001964.1_436,LmuB.faa
CP001965.1_1097,LmuB.faa
CP001968.1_2665,LmuB.faa
CP001978.1_1194,GajA.faa
CP001978.1_1202,LmuB.faa
CP001983.1_1871,PtuA.faa
CP001992.1_209,GajA.faa
CP001999.1_1487,LmuB.faa
CP001999.1_2902,PtuA.faa
CP002001.1_2427,GajA.faa
CP002006.1_1797,AbiL.faa
CP002006.1_1798,AbiL.faa
CP002006.1_1816,LmuB.faa
CP002007.2_1195,GajA.faa
CP002008.1_1704,PtuA.faa
CP002014.1_999,LmuB.faa
CP002017.1_2958,HEC-02.faa
CP002017.1_2959,HEC-02.faa
CP002019.1_59,PtuA.faa
CP002019.1_7,GajA.faa
CP002025.1_482,AbiL.faa
CP002025.1_483,AbiL.faa
CP002025.1_545,LmuB.faa
CP002025.1_845,PDC-M01A.faa;PtuA.faa
CP002034.1_1465,LmuB.faa
CP002034.1_1466,LmuB.faa
CP002034.1_1666,GajA.faa
CP002038.1_65,PtuA.faa
CP002040.1_4346,AbiL.faa
CP002040.1_4347,AbiL.faa
CP002046.1_2282,AbiL.faa
